page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,post_date,collection_date,replied_to_username
Progressive Gilgit - Baltistan,prgb_post014,35,0,جب احمد آباد کی بجلی التت اور کریم آباد کے لوگ اور روپے پہ خرید سکتے ہیں تو باقی ھنزہ کے لوگ بھی تیار ہے پرایویٹ اداروں سے بجلی لینے کے لیے,83d702c119185256f6ba84d47cb12990cabef927,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,36,0,موصوف خود نجکاری کھاتے کا مالک ہے,42528ccde3bd43bb299cbdffc41b775622ac3b2c,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,36,1,sabit karainmatlab khojoon ki nokri ke liye kuch bhee bhol doo gey,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Progressive Gilgit - Baltistan,prgb_post014,36,2,sab nay nokri kuch dair pehlay chori hai shaid pehlay wo be thay us time koi aisi bath nahe hota thaw aj q,6ddc0838ef6311555a8017df0987e00083c3396a,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,36,3,grow upmiss time bhee ghalat ko ghalat kaha aur abh bheehum doosroon ki tarah ghulam ibn e ghulam nahee woh bhee khojoon ke,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Progressive Gilgit - Baltistan,prgb_post014,36,4,may gulam ibn gulam nahe kehta us time awaz ya uthaya hota,6ddc0838ef6311555a8017df0987e00083c3396a,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Progressive Gilgit - Baltistan,prgb_post014,36,5,ویسے احمد آباد میں نصب بجلی گھر سے کن نرخوں پہ گھریلو صارفین اور کمرشل صارفین کو بجلی دی جارہی ہے,42528ccde3bd43bb299cbdffc41b775622ac3b2c,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,36,6,agar pe bhee dee ja rahi ho woh khojoon ka nahee ahmedabad ke shareholders ka haydecision makers consumers and profitloss within community,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Progressive Gilgit - Baltistan,prgb_post014,36,7,tou kya tumhain inform kar ke awaaz uthana thaa,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Progressive Gilgit - Baltistan,prgb_post014,36,8,شیئرہولڈرز کو کیا کوئی اسپیشل پیکج مل رہا اُس بجلی گھر سے کیا کیا فائدے حاصلِ کر رہے,42528ccde3bd43bb299cbdffc41b775622ac3b2c,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,36,9,shareholders ko faida miay ya nuqsaankam az kam khojaon ka gand iss mey shamil naheeproject apna faida nuqsan apna bijli apni aur rate ka failsa bhee apnaagar hamara model apna lain tou pura hunza mil ke npak sey behtar company bana ke chal sakta haymagar mazhab ke aar mey hunza ko logoon ko ips walay choona laga rahay hain,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Progressive Gilgit - Baltistan,prgb_post014,37,0,نجکاری کی مخالفت کرنی ہے تو شروعات یونین کونسل التت سے کرنا ہو گا,423747942ce8356a26e93cd4bec88fdfad1f4632,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,37,1,ریاض منگول صاحب جب ہم علی آباد میں کامریڈ شیرعلی کی بیٹی کی شادی میں ملے تھے تب آپ جرات کرکے اس موضوع پر بات کرتے تو اچھا ہوتا التت یونین کاونسل کو اگر احمدآباد بجلی دے رہی ہے تو احمدآباد نے کسی کی زمین پر قبضہ نہیں کیا ہے لیکن ips نے التت کی مشترکہ کنال زمین پر قبضہ کیا ہے,5bfd1150948bbec6f319cd7ca87b2f25437ee209,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,37,2,آپ ہمارے گھر شادی کی دعوت پہ مہمان کے طور پر بلائے گئے تھے مہمانوں کو غیر ضروری تنگ کرنا ہماری رویات میں شامل نہیں ہے التت کی مشترکہ زمین پہ التت کے عوام کے ہوتے ہوئے کوئی باہر سے آکر کیسے قبضہ کر سکتا ہے باقی میں یہاں پہ دوبارہ دہرا رہا ہوں کہ احمد آباد سے جو بجلی التت یونین کونسل کو فراہم کی جا رہی ہے وہ گھریلو صارفین اور کمرشل صارفین کو کن نرخوں پہ فراہم کی جارہی ہے آپ اس کی تفصیلات فراہم کریں,423747942ce8356a26e93cd4bec88fdfad1f4632,8w,1/24/2026 14:47,5bfd1150948bbec6f319cd7ca87b2f25437ee209
Progressive Gilgit - Baltistan,prgb_post014,38,0,یہ نااہل اور کٹھپتلی حکمران گلگتبلتستان کو کاروباری مافیہ کے ہاتھوں فروحت کر کے خود اپنے جمع پونجی کے ساتھ ذلت کی موت مریں گے اور غریب عوام ان کے قبروں پہ لعنت بھیجتے رہینگے,8a51bab2f40c0edee00daef21506087dcb78db0b,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,39,0,articles likhne waale hazraat jab hunza me bijli nahi thi to aap ka qalam kahan tha janaab aj puure hunza me bijli he to lagta he kuch ziada takleef hui he,68258ce955ce21ff0c2c13204ac7e580dc7e66dc,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,39,1,آپ اگر پڑھ نہیں سکتے ہیں یا مخصوص لوگوں پڑھتے ہیں تو اس کا کیا علاج ہوسکتا ہے بجلی کی پیداوار بڑھاے بغیر آپ کے نظر میں یہ کمپنی کسطرح پورا ہنزہ کو روشن کرنے جارہی ہے وہ اپنا سنہرا منطق ہمیں اور لوگوں کو سمجھایں یقینا جب کٹھ پتلی گلگت بلتستان کی حکومت اربوں کے سرکاری اثاثے اور فطری وسایل ایک ملٹی نیشنل کو مفت میں سال منافع کمانے کے لیے دے گی اور ملٹی نیشنل کمپنی کے پاس بجلی کی پیداوار میں اضافہ کرنے کا کوی ٹھوس منصونہ اور site نہ ہو اور بجلی کے نام پر وسایل پر قبضہ کرے گا تو مجھ جیسے عوام کے حقوق کا فکر کرنے والے تو تکلیف ضرور ہوگی آپ کو ادارک نہیں ہے تو مبارک ہو,5bfd1150948bbec6f319cd7ca87b2f25437ee209,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,40,0,اے آئی نے آج کل ما شاء اللہ سب کو لکھاری بنا دیا ہے,b02a99839e7f7587fdac1c001b5f4b734825c9f0,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,40,1,ارے بھائی جس نے لکھا ہے اُس کو جانتے بھی ہو کیا یہ ایسی ہی کوئی کمنٹ کردی,6e73c52704845cb563f1abe4fd07a0fded899ddd,8w,1/24/2026 14:47,b02a99839e7f7587fdac1c001b5f4b734825c9f0
Progressive Gilgit - Baltistan,prgb_post014,41,0,اییسے مفاد پرست عوام کو گمراہ کر رھے ہیں جب ان کی بس میں کچھ نہ ہو تو ایسے بیانات دیں کہ ہنزا کے خیر خواہ بنتے,a692f73668f5e563b65ae62539372b2d9883d409,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,42,0,اگر آپ کا ایجنڈا منظور کرتے تو بھی آپ یہی کہتے,a4a152e95082b4ab873c0cccf565837fdec969ee,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,43,0,اب اندازہ ھوا گلگتبلتسان میں مسلکی جنگ میں دو ماہ سے کیوں لگا رکھا تھا,b1191e485411dca54470bcc3c8e00a855008ff77,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,44,0,وسائل کئی نج کاری سے تجھے کیا تکلف ہے ہنزہ کو کیسا وصال سے فرقہ دیتے تھے تم ہنزہ والوں کو ناکارہ سے کیا تکلیف ہو یی ہے تم ہنزہ والٹ جیسا نا سمجھ اور بیکار لوگ د یا میں کہی اور نہی دیگر ہ,f8ec7787a3b4f70cc9b816fdeccdb798f0a4e5c3,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,45,0,ھنزہ والوں میں صرف اسمعیلی مذہب والے قوم ھے باقی قوموں تکلیف ھے,12c1f0923e0d2be371c2629a97189d2edb1d880f,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,46,0,ایک منہ سو باتیں معلوم نہیں ۂما را آخری منزل کہاں چھپا ہے,7ad8b27fff2631b39ebaab6658cc213307026829,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,47,0,ماشاءاللہ زبردست اقدام ہےاس بہانے ہنزہ کو بجلی تو ملے گی,19ab49ae2ae0eff4f78b50cc2daceca008547b06,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,48,0,ایسا لگتا ہے کہ ہنزہ کی شرح خواندگی صرف سوشل میڈیا پر نوے فیصد کے لگ بھگ ہے لیکن یہ بہت بدقسمتی کی بات ہے کہ کوئی بھی شخص نہ تو سیاست میں سرگرم نظر آتا ہے اور نہ ہی عوامی مفاد کی بہتری کے لیے کسی قسم کے سماجی کام کرتا ہے حالانکہ بہت سے لوگوں کے پاس بہت پیسہ ہے یہاں تک کہ وہ میگا واٹ جیسے اپنے بجلی کے منصوبے بنا سکتے ہیں لیکن وہ کوئی خطرہ مول لینے کو ترجیح نہیں دیتے یہ لوگ الزامات لگانے اور لوگوں کو گمراہ کرنے کے بجائے قومی دھارے کی سیاست میں کیوں نہیں آتے اگر ان کے موقف اور مشاہدات اتنے ہی سچے اور درست ہیں اب یہ کچھ انتہائی غیر مہذبانہ اور مضحکہ خیز فعل ہےکہ جب کبھی اس قسم کے منصوبوں کا اعلان ہوتا ہے تو وہ پہلے دن سے ہی متعصبانہ سوچ اور بے بنیاد بیانات دیتے ہیں لیکن وہ کوئی حقیقی حل پیش نہیں کر سکے اس سے یہ ظاہر نہیں ہوتا کہ کوئی دوسروں سے زیادہ پڑھا لکھا ہے یا وہ اتنا مشہور شخصیت ہے لہٰذا میں ضلع ہنزہ کے تمام نوجوانوں سے درخواست کرتا ہوں کہ وہ آئندہ انتخابات میں حصہ لیں اور کسی اچھے سیاسی نمائندے کو تلاش کرنے کی کوشش کریں جس کی بدقسمتی سے ہنزہ میں کئی دہائیوں سے کمی ہے برائے مہربانی قبائلی سوچ سے وابستہ ہونے سے گریز کریں صرف ایک پرجوش اور ہمدرد شخص کا انتخاب کریں جو حقیقی معنوں میں ہنزہ کی نمائندگی کرنے کے قابل ہو اس کے مطابق آنے والے سماجی اقتصادی ماحولیاتی آئی ٹی انقلاب اور دیگر ترقیاتی جہتی مضمرات کو پوری دلجمعی سے حل کرنے کا ہنر رکھتاہو,e25cc6f196bf2d32a055c21ca3e8feda2575f111,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,49,0,you are alone enough to give tough time,ae1bfeaa946e54e3959d3870b9f901ef916c368c,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,50,0,shukr hu hunza mein ab bijli hugi,c639769b487faf323bc9b727d77d934adf7654e8,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,50,1,qabul farmaye,4e595f2d36034e5469c3bd23d24d2ba8a4d46cd8,8w,1/24/2026 14:47,c639769b487faf323bc9b727d77d934adf7654e8
Progressive Gilgit - Baltistan,prgb_post014,50,2,shukro na bijli meechar donan kaman takleef maimi akhi sisar,f9c21539524d53537bd081a5c786ffb26a96874c,8w,1/24/2026 14:47,c639769b487faf323bc9b727d77d934adf7654e8
Progressive Gilgit - Baltistan,prgb_post014,50,3,awa ly hunza me bijli dekhna ek khuab tha jo pora huga,c639769b487faf323bc9b727d77d934adf7654e8,8w,1/24/2026 14:47,f9c21539524d53537bd081a5c786ffb26a96874c
Progressive Gilgit - Baltistan,prgb_post014,50,4,awa na unit kha rupiya chum yatny rupiye bes k apiye even bijli niman rupiya k bes k apiye,f9c21539524d53537bd081a5c786ffb26a96874c,8w,1/24/2026 14:47,c639769b487faf323bc9b727d77d934adf7654e8
Progressive Gilgit - Baltistan,prgb_post014,51,0,wo aslaf to thay maghar abb tum kiya ho spnay wasaeel swroon ko hawallay karkay kiya la batooghay wasaeel istimall karkay nine rs wo lainghay tum tanghpa wazeer c,90fbd782bf206ae95e32f57a4d88061b6831dd3d,8w,1/24/2026 14:47,dd2970f918fd04be0042cd9cf42b05ea8daa9d8a
Progressive Gilgit - Baltistan,prgb_post014,52,0,safi ullah baig ny behtareen baat ki hy hunza walo ahtiyaat kro warna,7148ecce100dad405286b197898556c6bd466f5c,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,53,0,ye bus etya ye bus bot manimi safiullah sahib bot showa etan bhot acha howa hy,9c6eef1ae021e3e746690c7a8294190a87ec6c7d,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,54,0,sarkar na konsa teer maara ha,82801071d6c9b224f697f6e2f36cae6d9d726b28,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,55,0,hunza ma qoum parst jamatay aur padah likh log hai far be asaa q howa,af7d86b1c913d5752d85df94dcb0f87a02ba3002,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,56,0,pakistan ka har idara corrupt hy awam kaisey umeed rakhey gi halaat behtar houngylanet ho aesey eqdamaat uthaney waley political agents or corrupt officers per,42507b8df82de0e846e77dc3884454a71e0e7b3f,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,57,0,mu ladkay k khade hai,d31b6ec244874bf4f14299df009b649af31a1755,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,58,0,bawaseeer,0149fd102655028b0e9d2d37d412b7e1d90bf81a,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,59,0,ya jis ki c nay likha wo buhut bada choor hoga or hunza ka dusman hoga lanat tari shakal pr,2edf2f379e4c5c769c54af9d64148fe2ddfc7264,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,60,0,safiullah aik ayesh parast insan hain ye hunza k culture ka dusman ha kahee masti ma islamabad ma hoga our fb pe aker karodoon rupa bant raha ha lanat ho jo isko sunta ha,49f3efea2054dabb62555f5f8506d88b4a20b004,7w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,60,1,ہاہا نعیم خان جب آپ کے پاس ہنزہ میں بجلی کی نجکاری پر میرے موقف کو رد کرنے کے لیے معلومات حقایق اور شواہد نہیں ہیں تو پھر آپ بھونڈے الزامات پر اتر آے کاش میرے عیاشی اور میرا ہنزہ کے ثقافت دشمنی پر کوی شواہد پڑھنے والوں کے سامنے رکھتے آپ کا عقل سلیم اور سمجھ بوجھ دیکھیے کہ آپ ان پر لعنت بھیج رہے ہیں جو میری تحریر پڑھتے ہیں یقینا آپ نے بھی اس مضمون کا کچھ حصہ غصے میں ضرور پڑھ لیا ہوگا چلیے آپ اپنا غصہ کم کریں اور ہنزہ میں بجلی کے بحران پر کچھ لکھ لیں,5bfd1150948bbec6f319cd7ca87b2f25437ee209,7w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,61,0,billi sov chohay kha ker hajj ko chali,0cb318b1ec1cbc2a49999a43b5b6030e818cf21b,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,62,0,bus karan na safiullha baig shaib ab ya munafiqattt kab tak karta rahan ga ap ko jab akcsp ka job sa fargh keya geya tou ya sara politics karta aya han please b posative now ap bohot qabil han please hunza tashreef la kar awam ki khedmat karan next election ma ayan ya facebook and social media par logon ko bewaqpfff nahi banyan bohot meherbani ho gee,22895e0d072598fcad3b0709657a8106c6e74010,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,63,0,this agreement was delayed for years due to such culprits,cc895d4cb839803705dacc5df29c834a5aedd6e5,7w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,64,0,insha allah forces of negativity darkness evil and regression which are working against the progress and prosperity of hunza will be defeated,a08e0a47fec99cc5a9843e692cacf5ef4650d56d,7w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,65,0,we need energy for our development weather it comes from private sector or public sector we are facing laod shading from decades but still there is not a viable solution private sector will provide service efficiently to satisfy its consumers for more profit destructive criticism will not get support from the community,865344f3c837071b0456f803c55828e992bd39c5,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,66,0,siryou mean the privatization of ultra corrupt inefficient so called the pwd the chronic disease of corruption and mismanagement if you have any alternativeviable and pragmatic explicitly long term solution then put forward please dont misguide people dont create fake media hype the real solution of chronic and infested disease is surgery and let it move forward,714bd8381567d6fe4375d7333237dde91b55e009,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,67,0,good ips,a598b1f18c9e5e6f9d969897afdbc7102640d2da,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,68,0,misleading,465c8cfcc411b45ca2ad16124059d08fb69ae1c6,8w,1/24/2026 14:47,
Progressive Gilgit - Baltistan,prgb_post014,68,1,sir what is misleading there would you elaborate,5bfd1150948bbec6f319cd7ca87b2f25437ee209,8w,1/24/2026 14:47,465c8cfcc411b45ca2ad16124059d08fb69ae1c6
Progressive Gilgit - Baltistan,prgb_post014,68,2,hunza needs electricity and that is all,465c8cfcc411b45ca2ad16124059d08fb69ae1c6,8w,1/24/2026 14:47,5bfd1150948bbec6f319cd7ca87b2f25437ee209
